bal_1,brick_1,d2_1,d3_1,d4_1,dist_1,floor_1,price_1,totsp_1,walk_1,,bal_2,brick_2,d2_2,d3_2,d4_2,dist_2,floor_2,price_2,totsp_2,walk_2,,bal_3,brick_3,d2_3,d3_3,d4_3,dist_3,floor_3,price_3,totsp_3,walk_3,,bal_4,brick_4,d2_4,d3_4,d4_4,dist_4,floor_4,price_4,totsp_4,walk_4,,bal_5,brick_5,d2_5,d3_5,d4_5,dist_5,floor_5,price_5,totsp_5,walk_5,,bal_6,brick_6,d2_6,d3_6,d4_6,dist_6,floor_6,price_6,totsp_6,walk_6,,bal_7,brick_7,d2_7,d3_7,d4_7,dist_7,floor_7,price_7,totsp_7,walk_7,,bal_8,brick_8,d2_8,d3_8,d4_8,dist_8,floor_8,price_8,totsp_8,walk_8,,bal_9,brick_9,d2_9,d3_9,d4_9,dist_9,floor_9,price_9,totsp_9,walk_9,,bal_10,brick_10,d2_10,d3_10,d4_10,dist_10,floor_10,price_10,totsp_10,walk_10
1,0,0,0,0,16.8,0,35,34,1,,1,1,1,0,0,6,1,63,57,1,,1,0,1,0,0,5.3,0,37,52,1,,1,0,0,0,0,12.35,1,32,39,0,,1,1,0,0,1,5.5,1,125,109,1,,1,1,1,0,0,1.5,0,85,51,1,,1,0,0,1,0,14.05365,1,53,60,0,,1,0,0,0,0,11.06,1,28,39,0,,0,0,0,0,0,12.6,1,31,35,0,,0,0,0,0,0,10.2,0,35,35,1
0,0,1,0,0,5.3,0,43,57,0,,1,0,0,0,0,6.97,1,37,35,1,,1,0,0,1,0,16.43196,0,44,63,0,,1,1,1,0,0,2.12,1,65,73,1,,1,0,0,1,0,16.43196,1,52,56,1,,1,0,1,0,0,14.14284,1,74.5,51.1,,,0,1,1,0,0,3.5,1,63,52,1,,1,1,1,0,0,8.64523,1,64.5,48.5,,,1,0,1,0,0,4.103657,1,70,51,,,,,0,0,0,12.7,,35,39,1
1,0,0,0,0,16.8,0,32,38,1,,1,1,0,0,0,7.2,1,37.5,34,1,,1,0,0,0,0,15.6,0,33,35,1,,1,0,0,0,0,9.6,1,29,34,0,,0,0,0,0,0,9,1,42,32,0,,0,0,0,0,0,9.6,0,25,29,1,,1,0,0,0,0,16.8,1,35,38,1,,1,0,0,0,0,3.534,1,42,31,1,,1,1,0,1,0,8.87,1,80,70,1,,1,0,0,0,1,11,1,85,97,1
1,0,1,0,0,7.5,0,39,47,0,,1,0,1,0,0,5,1,35,46,0,,1,0,0,0,0,9.6,0,36,36,1,,1,1,1,0,0,1.59,1,67,55,1,,0,1,0,0,0,7.676,1,52,45,1,,0,1,0,1,0,1.65,1,142,88,1,,0,1,1,0,0,1.5,1,42,37,1,,1,0,0,0,0,12.6,1,40.7,37,1,,1,0,0,0,0,12.35,1,36,37.5,0,,1,1,1,0,0,16.5,0,85,80,1
1,0,0,0,0,13.8,1,44,38,1,,1,0,1,0,0,12.2,1,59,50,0,,1,0,0,0,0,10.83,1,47.5,39,1,,1,0,1,0,0,5,1,40,46,0,,1,0,0,0,0,7.2,1,32,32,1,,1,0,0,0,0,9.6,1,32,36,0,,1,1,0,0,0,3.1,1,60,35,1,,1,0,0,0,0,12.6,1,37,37,1,,1,1,1,0,0,7,1,58,58,1,,0,1,0,0,0,4.8,0,35,34,1
1,1,1,0,0,5,1,52,48,1,,0,0,0,0,0,11.4,1,31,35,1,,0,0,0,1,0,13,1,83,78,1,,1,1,1,0,0,9.5,1,83,51.7,1,,0,0,0,0,0,11.4,1,26,24,1,,1,1,0,0,1,11,1,55,65,1,,1,1,0,0,1,1.95,0,110,97,1,,1,1,0,0,0,12,0,39,38,1,,0,0,1,0,0,5.3,1,36,44,1,,1,1,0,0,0,2.26,1,32,29,0
1,1,0,1,0,5.1,1,115,80,0,,1,0,0,0,0,10.2,0,36.5,35,1,,1,0,1,0,0,13.2,1,43,53.8,0,,1,0,0,0,0,9,0,29,32,1,,0,1,1,0,0,3,0,47,51,1,,1,0,0,0,0,15.32,1,36,36,1,,1,0,0,0,0,7.2,0,28,30,1,,1,0,0,0,0,12.78,1,32,40,1,,1,0,0,0,1,6.6,1,85,97,0,,1,1,0,0,0,2.698,1,37,33,1
1,1,0,1,0,21.875,1,64,80,1,,1,0,0,0,0,12.92,1,29,31,1,,1,1,0,0,0,3,1,36,31,1,,1,0,1,0,0,10.6,1,52,53.9,1,,1,,0,0,0,13.27,1,65,40,,,0,0,0,0,0,13.8,0,38,38,1,,1,0,0,0,0,7.2,1,27.5,32,0,,1,,0,0,0,15.85,1,35,35,,,1,0,0,0,0,13.8,1,43,38,1,,1,1,0,0,0,12.6,0,30,32,1
1,1,1,0,0,9,1,76,62,1,,1,1,0,1,0,14.05365,1,81,78,0,,1,0,0,0,0,10.2,1,38.5,35,1,,0,0,0,0,0,12.6,0,28,32,1,,1,0,0,0,0,12.35,1,33.5,39,0,,1,1,0,0,0,5.73,1,42,32,1,,1,1,0,0,1,0.9,0,170,152,1,,0,0,1,0,0,7.95,1,35,44,1,,0,0,0,0,0,11.4,1,30,32,1,,1,0,0,0,0,10.8,1,36,35,0
1,0,0,0,0,10.8,0,33.5,35,0,,1,0,0,0,0,12.03,1,29,30,0,,1,0,0,0,0,5.3,1,48,33,1,,1,0,0,1,0,14.05365,1,57,59,0,,1,1,0,1,0,10,0,95,78,1,,1,0,0,0,0,12.6,1,32,32,0,,1,0,0,0,0,9.6,0,30,38,1,,1,1,0,1,0,3.45936,1,107,82,1,,1,1,0,1,0,11.24292,0,59,78,0,,1,0,0,0,0,9,0,45,39,1
1,1,1,0,0,5,1,47.5,41,1,,1,0,0,0,0,12.6,0,33.5,36,1,,1,1,0,0,0,15.32,0,61.1,69,0,,1,0,0,0,0,15.352,1,35,34,1,,1,1,0,0,0,7.2,0,36,38,0,,0,0,0,0,0,8.55,1,34,37,1,,0,1,1,0,0,9,0,43,53,1,,1,0,1,0,0,5.3,1,66,46,0,,1,1,0,0,0,10.906,1,29,34,1,,1,1,0,1,0,4.3242,0,117,71,1
1,0,0,0,0,18,0,29,36,0,,1,1,0,1,0,2.1,0,360,86,0,,1,0,0,0,0,16.8,0,31,37,0,,1,0,1,0,0,16.5,0,43,44,1,,1,1,1,0,0,11.4,0,36.5,43.4,1,,1,1,1,0,0,5,0,65,57,1,,0,0,1,0,0,2.65,1,41,44,0,,1,0,0,1,0,14,1,81,82,0,,1,0,0,0,0,4.8,1,55,36,1,,1,0,0,0,0,7.2,1,33,33,0
1,0,0,0,0,7.64,1,36,35,1,,0,1,1,0,0,1.5,1,77,60.4,1,,1,1,0,0,0,2.698,1,55,34,1,,1,1,0,1,0,6.27009,1,95,69,1,,1,0,0,0,0,3.6,0,36,38,0,,0,0,0,0,0,14.3,1,34,34.6,1,,1,0,0,0,0,15.6,0,29,31,1,,0,0,0,0,0,9.6,1,29,33,1,,1,1,0,1,0,12.10776,1,67,85,0,,0,1,0,0,0,10.6,1,53,44.2,1
1,0,1,0,0,7.5,1,41,48,0,,1,0,0,0,0,12.92,1,36,35,0,,0,1,0,1,0,2.18,1,80,80,1,,1,0,0,0,0,11.4,1,29.5,35,1,,1,1,0,0,0,2.1,1,65,42,1,,1,0,1,0,0,9,0,50,55,1,,1,0,1,0,0,3.71,1,56,51.5,0,,1,1,1,0,0,5,1,49.5,43,1,,1,0,0,1,0,5.62146,1,65,65,0,,0,1,1,0,0,5.3,1,77,48,1
0,0,0,0,0,10.8,0,29,30,1,,1,0,0,0,0,10.8,0,34,32,1,,1,1,0,0,0,6.3,1,40,32,1,,0,1,1,0,0,1.5,1,82,58,1,,0,0,0,0,0,13.03,0,29,32,1,,0,0,0,0,0,5.4,1,32,32,1,,1,0,0,1,0,15.1347,1,95,76,1,,1,1,0,0,1,5.7,1,65,62,1,,1,1,0,1,0,11.02671,1,85,94,0,,0,1,0,1,0,5.62146,1,60,55,1
1,0,0,1,0,12.9726,1,75,72,1,,1,1,0,1,0,16.43196,1,66,74,1,,0,1,0,0,0,5.4,1,38,35,1,,1,1,0,1,0,8.125,1,106,84,1,,1,0,0,1,0,11.8,1,53,62.6,1,,0,0,1,0,0,5.3,1,36,45,1,,1,0,0,0,0,13.8,1,42,38,1,,1,0,0,0,0,15.6,0,33,35,1,,1,1,0,1,0,2.6,1,135,82,1,,0,0,0,0,0,12,1,25.5,33,1
1,0,1,0,0,2.65,1,45,44.5,1,,1,0,0,0,0,16.8,0,32,39,1,,1,0,1,0,0,7.95,1,45,45,1,,1,1,0,0,0,9,1,38,31,1,,1,1,1,0,0,4.89183,1,111.5,58.6,,,1,0,0,0,1,5.5,0,90,100,1,,1,1,0,1,0,3.6,1,87,54.6,1,,0,1,0,0,0,2.736,0,53,41,1,,0,1,0,1,0,9.5,1,67,73,0,,1,0,0,0,0,15.466,1,39,41,1
1,0,0,0,0,11.4,0,35,34,1,,0,1,0,1,0,9,1,95.5,76.5,1,,0,1,0,0,0,5.6,1,39,35,1,,0,0,0,0,0,9.7,1,26,32.6,0,,1,1,1,0,0,5.2,0,77,58.7,1,,1,0,0,0,0,15.6,1,37,39,1,,0,1,1,0,0,9,0,72,61,1,,0,0,0,0,0,12,0,28,36,1,,1,1,1,0,0,5.3,0,67,71,1,,1,1,0,1,0,7.13493,1,85,83,0
1,0,0,0,0,10.8,0,46,39,1,,0,0,0,0,0,16.8,0,30,39,1,,1,1,0,0,0,7.2,1,33,35,1,,1,0,0,1,0,12.3,1,56,63,1,,1,0,0,0,0,14.4,1,36,35,1,,1,0,0,0,0,10.83,1,44,39,1,,0,0,0,0,0,12.78,1,28,32,0,,1,0,0,0,0,13.8,1,42,39,1,,0,1,1,0,0,9,0,69,61,1,,1,1,1,0,0,1.59,0,33,45.4,1
0,1,0,0,0,5.4,0,31,31,0,,1,0,0,0,0,8.15,1,34,39,0,,1,0,0,0,0,14.74,1,30,35,1,,0,1,0,1,0,2.1621,1,90,79,1,,1,0,1,0,0,9.780082,1,42,52,,,1,0,0,0,0,10.8,0,48.3,38,1,,1,1,0,0,0,15.6,1,30,32,1,,1,0,0,0,0,10.8,1,43,39,1,,1,,0,0,0,12.83,0,37,35,,,1,0,0,0,0,9,0,45.7,39,1
0,0,0,0,1,4.5,0,95,91,1,,1,0,0,1,0,17.94543,1,62,59,1,,1,0,0,1,0,15.99954,0,90,79,1,,1,0,0,0,0,15.6,1,31,36,1,,0,0,0,0,0,5.4,0,31,30,1,,1,0,1,0,0,7.5,1,39,46,1,,0,0,0,0,0,9,0,35,39,1,,1,0,0,0,0,14.4,0,28,30,1,,0,0,0,0,0,9,0,29,35,1,,1,0,0,0,0,6.27,1,40,35,1
1,0,0,1,0,6,1,110,76,1,,0,0,1,0,0,9,0,46,41,1,,1,1,0,0,0,4.655,1,50,33,1,,1,1,0,0,0,7.2,1,30,29,1,,0,1,0,1,0,8.86461,1,97,77,1,,0,0,0,0,1,5.6,1,87,102,1,,0,0,0,0,1,14,1,76,102,1,,1,0,1,0,0,10.6,1,87,62,1,,1,0,0,0,0,10.8,1,43,39,0,,1,0,0,0,0,9.6,0,26,30,1
0,1,1,0,0,13.2,0,48,64,0,,1,1,1,0,0,7.95,0,48,62,1,,1,0,0,0,0,10.2,0,35,35,1,,0,1,0,0,0,12.6,0,30,29,1,,1,1,1,0,0,21,1,58.5,48,1,,0,0,0,0,0,9.006,1,50,43,1,,1,1,1,0,0,5.3,1,61,51.5,1,,1,0,0,0,0,13.15,1,40,33,1,,1,0,0,0,0,12,1,34,35,1,,1,1,0,0,0,12.483,1,33,40,1
0,0,0,0,0,17.2,1,34,33,1,,1,0,0,0,0,9,1,48,38,1,,1,0,0,0,0,10.2,0,46,38,1,,1,1,0,0,0,12.6,0,33,33,0,,,,0,0,0,11.4,,30,29.4,1,,1,0,1,0,0,7.5,1,39,45,1,,1,0,0,0,0,14.4,0,35,38,1,,0,1,0,0,0,12.6,1,27,32,1,,0,0,0,1,0,12.4,0,49,59,1,,1,1,1,0,0,5.3,1,43,42.5,0
0,0,0,0,0,9.6,1,27,30,0,,1,0,0,0,0,9.6,0,35,38,0,,0,1,1,0,0,3.5,1,68,67,1,,1,0,1,0,0,5.3,1,68,54,1,,0,1,1,0,0,5,1,70,63,1,,0,0,0,0,0,14.4,1,30,33,1,,1,0,0,0,0,11.06,1,36,39,0,,0,1,0,0,0,5.4,1,30,33,1,,1,0,0,1,0,14.4,1,90.5,74.3,1,,0,0,0,0,0,10.8,1,31,30,1
0,1,1,0,0,6,1,92,57,1,,1,0,0,0,0,16.34,1,27,33,1,,1,1,0,0,0,5.4,1,34,32,1,,0,0,0,0,0,5.4,1,32,32,1,,1,0,0,0,0,7.2,1,31,31,1,,0,0,0,0,1,11.5,1,82,91,1,,1,1,0,1,0,3.45936,1,90,80,1,,1,0,1,0,0,3.748333,1,50,44,,,1,1,1,0,0,2.9,1,165,71,1,,1,0,0,0,0,8.03,1,43,36,1
1,0,0,0,0,9,0,40,36,1,,1,0,0,0,0,9,1,50,38,1,,1,0,0,0,0,15.09,1,28,46,0,,1,1,1,0,0,12.93213,0,56,55,,,0,1,1,0,0,5.675385,0,122,60,,,0,0,0,0,0,5.32,1,44,37,1,,0,1,0,0,0,10.2,1,27.5,29,1,,1,0,0,0,0,7.2,1,41,34,1,,1,0,0,0,0,10.298,1,29.5,35,1,,1,1,0,0,0,3.534,1,54,35,1
0,1,0,1,0,4.3242,0,85,75,1,,1,0,1,0,0,15.96,1,50,48,1,,1,0,0,0,0,10.203,1,29.8,37,0,,1,1,0,1,0,11.45913,1,85,80,1,,1,0,1,0,0,9,0,64,53,1,,1,0,0,0,0,11.3,1,47,36,1,,0,1,1,0,0,3,1,65.7,51.3,1,,,,0,0,0,11.7,,36,35,1,,1,0,1,0,0,13.2,1,57,52.4,0,,1,1,0,1,0,13.5,1,63.5,71,1
0,0,1,0,0,9,1,70,60,1,,1,0,0,0,0,8.3,1,32,35.5,1,,1,1,0,1,0,3.02694,0,87,75,1,,1,0,0,1,0,12.10776,1,70,59,1,,1,0,0,0,0,7.2,0,35.4,37,0,,0,1,0,1,0,12.10776,1,98,77,0,,0,1,1,0,0,6,0,64,51,1,,1,0,1,0,0,5.3,1,49,51.7,0,,1,1,1,0,0,1.59,1,49,40.1,1,,1,1,0,0,0,11.4,1,38,38,1
1,0,0,0,0,11.4,0,37,39,1,,0,1,0,0,0,5.2,1,46,39,1,,1,0,1,0,0,14.53444,1,37.5,37.2,,,1,0,0,0,0,12,1,20,31,0,,0,0,0,0,0,10.8,1,33.2,30,1,,1,0,0,0,0,16.8,1,32,38,1,,1,1,1,0,0,5.3,0,78,70,1,,1,0,0,0,0,11.4,0,37,39,0,,1,0,0,0,0,13.8,1,46,38,1,,1,0,1,0,0,4.5,1,57,50,1
0,1,0,0,0,7.676,0,33,36,1,,1,0,0,0,0,10.83,1,41,36,0,,1,0,0,1,0,17.72922,0,49,58,0,,1,0,0,1,0,14.91849,1,45,60,0,,0,1,0,1,0,10.8105,0,50,73,0,,1,1,0,0,0,8.474,1,52,35,0,,1,0,0,1,0,10.2,1,74.5,65.7,0,,1,1,0,0,0,8.03,1,28.5,30,0,,1,0,0,1,0,10,1,75,64,0,,1,0,0,0,0,11.4,1,33,36,1
0,1,1,0,0,1.06,1,62,54,1,,1,0,0,0,0,15.37,1,29,39,0,,0,0,0,0,0,5.4,0,28,31,1,,1,0,1,0,0,7.5,1,39,45,1,,0,0,0,0,0,15.352,1,27,33,1,,1,1,0,0,0,14.4,1,33,31,1,,1,0,0,0,0,6.4,0,36,30,1,,1,1,0,0,1,11.8,1,86,84,1,,0,0,0,0,0,10.8,1,33,33,1,,1,1,1,0,0,2.65,1,79,62,1
0,0,0,0,0,13.8,0,37,38,1,,1,0,1,0,0,13.6,0,60,54,1,,0,0,0,1,0,16.21575,1,50.4,82,0,,1,0,1,0,0,5.3,1,45,50,1,,1,1,0,1,0,8.86461,1,105,73,1,,1,,0,0,0,13.05,1,38.5,39,,,1,1,1,0,0,1.5,1,95,51,1,,1,0,0,0,0,11.4,0,35,35,1,,1,0,1,0,0,11.3,1,86,64,1,,1,0,0,0,0,9,1,42,36,1
1,1,0,0,0,12.6,1,30.5,30,1,,1,1,0,0,0,10.298,1,36,37,1,,0,0,0,0,0,12.6,0,29,35,1,,1,1,1,0,0,5,1,21,44,1,,1,0,0,1,0,13.40502,1,53,66,1,,1,1,0,1,0,11.02671,0,55,57,1,,1,1,0,1,0,7.56735,1,47,54,1,,1,0,0,0,0,18,1,33.5,39,0,,0,0,0,1,0,10.8105,1,110,77,1,,0,0,0,0,0,13.1,1,31,38,1
0,0,0,0,0,18,0,32,39,0,,1,0,0,0,1,1.3,1,142,116,1,,1,1,1,0,0,2.5,1,56,50,1,,1,0,0,0,0,12.92,1,29,36,0,,1,0,1,0,0,7.95,1,54,51.5,0,,1,1,0,1,0,3,0,85,67,1,,1,0,0,0,0,12.6,1,30,31,1,,1,1,0,1,0,13.18881,1,82,98,0,,1,0,1,0,0,12,1,36,38,1,,0,1,1,0,0,5,0,40,43,1
0,0,0,0,1,3.6,0,85,100,1,,1,1,0,0,1,12.4,1,95,112,1,,0,0,0,0,0,12.35,1,45,41,1,,0,0,0,0,0,10.2,0,31,33,1,,0,0,0,0,0,13.8,1,34,33,1,,1,0,0,0,0,10.8,1,28,31,0,,0,0,0,0,0,10.2,0,30,35,1,,0,1,1,0,0,3.969887,1,90,55,,,0,1,1,0,0,0.4123106,0,62,39,,,1,1,1,0,0,5,1,52,56,1
1,0,0,0,0,3,0,38,35,1,,1,0,1,0,0,9,0,65,58,0,,1,0,0,0,0,9.7,1,36,33,0,,0,1,1,0,0,5.675385,1,82,56,,,1,0,0,0,0,7.8,1,30,32,1,,1,0,0,0,0,13.8,0,45,39,1,,0,1,1,0,0,3.71,1,57,57,0,,0,0,1,0,0,2.3,1,53,51,0,,1,0,0,1,0,19.4589,0,47,57,1,,1,0,0,0,0,7.1,1,47,40,0
1,0,1,0,0,2.65,1,66,58,1,,1,0,0,0,0,5.4,0,29,32,1,,1,0,0,0,0,7.2,1,28,31,1,,1,1,0,0,0,10.2,1,26,30,1,,0,0,0,0,1,10.8,1,55,63,1,,0,1,0,1,0,2.2,0,150,110,1,,1,0,0,0,0,12.53,1,29.5,35,1,,1,0,0,1,0,2.37831,1,80,61,1,,1,0,0,0,0,12,1,28,33,1,,1,0,1,0,0,5,1,39.5,45,1
0,0,0,0,1,2.5,1,96,99,1,,1,0,1,0,0,4.5,1,45,47,0,,1,0,0,0,1,10,1,112,97,0,,1,0,1,0,0,1.5,1,42,50.4,1,,0,0,0,1,0,14.26986,1,50,64,0,,1,0,0,0,0,4.104,0,34,34,1,,0,0,0,0,0,2.66,0,37,35,1,,1,0,1,0,0,5,1,52,52,0,,0,0,0,0,0,11.4,1,29,37,1,,1,0,0,1,0,8.5,1,49.5,58.6,1
1,1,0,0,0,2.622,1,26.6,30,0,,1,0,0,0,0,14.4,1,32,36,0,,0,1,1,0,0,8.36,0,35,45,1,,1,0,0,1,0,14.91849,1,67,110,0,,0,0,0,0,0,12.6,1,26,27,1,,0,0,0,0,0,16.34,0,30,36,1,,,,0,0,0,12.9,,29,37.5,0,,1,1,1,0,0,12.7,1,36.5,44,0,,0,0,0,0,0,7.2,1,35,30,1,,1,1,0,0,0,8.8,1,57.5,36,1
1,0,0,0,0,12.6,0,37,37,1,,,,0,0,0,,,29,30.1,1,,0,0,0,0,0,10.2,1,42,38,1,,1,0,0,0,0,3,1,37,35,1,,1,0,0,0,0,5.2,1,43,39,1,,1,0,1,0,0,9,1,39,44,0,,1,1,1,0,0,3.969887,1,75,47,,,1,1,1,0,0,3,1,61,37.4,1,,0,1,0,0,1,9.2,1,92,88,1,,1,0,0,1,0,12.5,0,50,60,1
0,0,0,1,0,12.435,1,65,77,0,,1,0,0,1,0,14.91849,1,48,60,1,,0,1,0,1,0,11.5,0,62,80,1,,1,1,0,1,0,18.6,0,68,66.6,0,,0,0,0,0,0,16.99,0,28.5,38,1,,1,0,0,0,0,11.4,1,27,30,1,,0,0,1,0,0,5,0,37,38,1,,0,1,1,0,0,5,1,65,52,1,,1,1,1,0,0,11.18034,1,110,60,,,1,0,1,0,0,5,1,40,43,0
0,1,0,0,0,12.6,1,30,30,0,,0,1,1,0,0,5.3,1,55,61.9,1,,1,0,0,0,0,11.4,0,34.5,35,1,,1,0,0,0,0,12,0,33,35,1,,1,0,0,1,0,13.7,1,48,59.3,0,,1,0,1,0,0,2.65,1,43,45,1,,1,0,0,0,0,15.6,1,30,32,1,,1,0,0,0,0,15.6,0,33,35,1,,,,0,0,0,10.3,,31,32,1,,1,1,0,1,0,9.94566,1,73,84,1
1,0,0,1,0,15.1347,0,46,61,1,,1,0,0,1,0,14.48607,1,93,75,1,,1,0,1,0,0,5,1,43,38,0,,1,0,0,0,0,15.6,0,32,35,1,,0,1,1,0,0,9,1,66,74,1,,1,1,1,0,0,15.2,1,72,60,0,,1,0,1,0,0,17.48971,1,62,61,,,1,0,0,0,0,15.6,1,33,39,1,,1,0,0,0,0,12.6,0,35,37,1,,1,0,0,1,0,13.18881,1,72,73,0
1,1,1,0,0,10.6,0,43,52,1,,1,1,0,0,0,14.4,0,33.5,36,1,,1,1,0,0,0,7.2,0,43.9,37,1,,1,1,0,0,0,8.8,1,42.5,35.7,0,,0,1,1,0,0,5,1,64,56,1,,1,0,0,1,0,19.4589,1,65,75,1,,1,0,0,0,0,8.436,1,32,38,1,,1,0,0,0,0,7.2,0,32,30,1,,1,1,0,0,0,7,1,31.5,30.3,1,,0,0,0,0,0,11.4,1,26,24,1
1,1,0,0,0,1.9,1,60,46,1,,1,0,0,1,0,8.86461,1,65,66,1,,0,0,1,0,0,1.59,1,47,53,1,,1,0,1,0,0,5.3,1,49,53,1,,1,0,0,0,0,9.6,1,33,35,1,,0,0,0,1,0,14.05365,0,39,55,1,,1,0,0,1,0,12.10776,1,45.9,76,0,,0,0,0,0,0,5.4,1,32,33,1,,1,1,0,0,0,4.45,1,50,33,1,,0,0,0,1,0,15.1,1,49.5,64,0
1,0,1,0,0,3.71,1,51,52,1,,1,1,0,0,0,10.83,1,46,38,1,,1,1,0,0,0,4.9,1,53,43.6,1,,1,0,1,0,0,5,1,49,44,1,,1,1,1,0,0,5.941381,1,75,52,,,1,1,1,0,0,5.3,1,95,50,1,,0,1,1,0,0,2.334523,1,105,52,,,0,1,0,1,0,5.5,0,75,92,1,,1,0,0,0,0,13.8,0,40,37,1,,1,1,0,1,0,11.5,1,90,73,0
0,0,0,0,0,13.8,1,36,33,1,,1,0,0,0,0,12.6,1,33,35,1,,0,0,0,0,0,18,0,38.5,38,0,,1,0,0,1,0,15.2,1,94,79,1,,0,0,0,0,0,11.4,0,31.5,39,1,,0,0,0,0,0,12.92,1,30,35,1,,1,0,1,0,0,6.89,0,31,45,1,,1,0,0,0,0,14.5,1,32,39,0,,1,0,0,0,0,11.6,1,29.35,40,0,,1,0,0,1,0,14.91849,1,58.8,84,1
1,0,0,1,0,13.125,1,92,75,1,,1,0,1,0,0,16.37101,1,79,54,,,1,0,0,0,0,7.2,1,35,30,0,,1,0,1,0,0,16.5,1,37,37,0,,0,1,0,0,0,12.92,1,23,18,1,,1,0,0,0,0,16.8,0,35,35,1,,0,1,0,1,0,2.5,1,177,88,1,,0,0,0,0,0,14.4,0,31,33,1,,1,0,0,1,0,11,1,63,76,0,,0,0,1,0,0,4.5,0,56,52.4,0
0,1,0,0,1,9.7,1,90,106,0,,1,0,1,0,0,5.3,1,42,44,0,,1,1,0,0,0,3.1,0,57.6,43.4,1,,0,0,0,0,0,2.698,0,45.5,40,1,,1,1,0,0,0,8.55,1,43,42,0,,1,0,0,0,0,11.4,0,32,34,1,,0,0,0,0,0,7.2,1,33,33,1,,1,0,0,0,0,9.6,0,35,38,0,,0,1,0,0,0,14.4,1,22,21,1,,1,1,1,0,0,2.765863,1,75,62.8,
0,1,0,1,0,6.70251,1,86,103,0,,1,0,0,0,0,12.6,1,34,36,1,,1,1,1,0,0,1.5,1,56,44,1,,1,0,0,0,0,3.65,1,31,32.4,1,,1,0,0,0,0,10.8,1,43,39,1,,1,1,0,1,0,9.94566,0,53,81,1,,0,0,0,0,0,9.6,1,31.9,33,0,,0,0,0,0,0,9.6,1,29,33,1,,0,1,1,0,0,6,0,41,43,1,,1,1,1,0,0,9.9985,1,70,48,
1,0,1,0,0,16.5,1,46,45,1,,1,1,0,1,0,3.75,1,108,85,1,,1,0,0,0,0,16.8,0,32,38,1,,0,1,0,0,0,1.5,1,67,45,1,,1,0,0,0,0,15.6,1,35,39,1,,1,0,1,0,0,5,0,45,52,0,,0,0,1,0,0,5.3,1,39,44,1,,1,1,1,0,0,5,1,36,34,1,,1,0,0,1,0,18.5,0,43,63,0,,,,0,0,0,16,,31,32.5,1
0,1,1,0,0,9.88,1,69,56.5,1,,0,1,0,0,0,5.4,0,42,31,1,,1,0,1,0,0,13.9,1,66,55,0,,1,0,0,1,0,12.10776,1,87,68,0,,1,0,0,1,0,14.91849,1,51.9,77,0,,1,0,0,0,0,15.6,0,33,35,1,,0,1,0,0,0,2.5,1,40,32,1,,0,0,0,0,0,15.6,1,28,33,1,,1,0,0,0,0,14.9,0,30,35,1,,1,0,1,0,0,5.3,0,48,45,0
1,1,0,0,0,6.4,0,36,30,1,,1,1,1,0,0,7.5,1,59,60,1,,0,0,0,1,0,6.5,0,68,97,1,,0,1,1,0,0,8.64523,0,72.5,56.7,,,0,1,0,1,0,7.56735,1,73,67,1,,0,1,0,0,0,1.7,0,42,30,1,,0,1,1,0,0,7.5,1,48,62,1,,1,0,0,0,0,11.9,0,29,32,0,,1,0,0,0,0,12.6,1,35,33,1,,1,0,0,1,0,18,1,45,63,0
1,0,0,0,0,15.6,1,34,35,1,,0,,0,0,0,11.32,1,32,30,,,0,1,1,0,0,1.6,0,85,60,1,,1,0,1,0,0,5.3,1,65,53,1,,1,0,0,0,0,7.2,1,36,31,0,,1,0,1,0,0,3.18,1,55,52,0,,1,0,0,0,0,11.4,1,39,38,1,,1,1,0,1,0,12.10776,1,120,80,0,,0,0,1,0,0,4.5,0,55,44.4,1,,0,1,0,1,0,9,0,75,92,1
1,1,1,0,0,13.5,0,35,44,1,,1,1,0,1,0,12.5,1,78,75,1,,1,1,1,0,0,5.2,1,56,46.7,,,1,0,0,1,0,18,1,54,76,0,,1,0,0,0,0,9.6,0,28,36,1,,0,1,0,1,0,6.4863,1,45,54,1,,0,1,1,0,0,9,1,58,46,1,,1,0,0,1,0,16.43196,1,50,60,1,,0,0,0,0,0,12.6,1,33,32,1,,1,1,0,0,0,7.2,0,28,31,1
1,0,0,1,0,14.05365,1,47,59,1,,1,1,1,0,0,13.8,0,35,43.6,1,,1,1,0,1,0,11.45913,1,55,56,1,,1,1,1,0,0,3,1,70,43,1,,1,0,0,1,0,16.43196,1,53,65,0,,0,0,0,0,0,7.7,1,37,35,1,,1,1,1,0,0,6.46,1,65,79.4,1,,0,1,1,0,0,5.675385,1,97.5,56,,,1,0,1,0,0,7.5,1,41.7,45,1,,1,0,0,0,0,11.4,0,27,34,1
1,0,0,0,0,10.83,0,35,35,1,,1,1,1,0,0,16.5,1,92.2,87,1,,1,1,1,0,0,3,1,52,48,0,,1,0,0,0,0,7.2,1,41,39,1,,1,1,1,0,0,5,1,38,43,1,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,9,1,55,56,1,,0,0,0,0,0,11.4,1,30,33,1,,1,0,1,0,0,13.9,1,64,54,0
